,LT,abs,rel
30279,1,28.2842712475,23.0940107676
30280,1,60.0,54.7722557505
30282,1,30.0,27.3861278753
30284,1,30.0,27.3861278753
30288,1,80.0,73.029674334
30289,1,50.0,45.6435464588
30294,1,80.0,73.029674334
30306,0,40.0,36.514837167
30307,0,100.0,91.2870929175
30309,1,100.0,91.2870929175
30310,0,100.0,91.2870929175
30311,1,30.0,27.3861278753
30312,1,10.0,9.12870929175
30318,1,90.0,82.1583836258
30320,1,34.6410161514,33.6650164612
30323,1,20.0,18.2574185835
30324,0,40.0,36.514837167
30325,0,69.2820323028,48.9897948557
30326,1,70.0,63.9009650423
30327,1,30.0,27.3861278753
30331,0,120.0,109.544511501
30332,0,110.0,100.415802209
30333,1,90.0,82.1583836258
30334,0,70.0,63.9009650423
30337,1,40.0,36.514837167
30348,0,190.0,173.445476543
30349,1,60.0,54.7722557505
30351,0,60.0,54.7722557505
30353,1,70.0,63.9009650423
30354,1,10.0,9.12870929175
30355,1,10.0,9.12870929175
30357,0,180.0,164.316767252
30358,1,28.2842712475,28.2842712475
30359,0,130.0,118.673220793
30361,1,20.0,18.2574185835
30362,0,80.0,73.029674334
30364,0,50.0,45.6435464588
30366,1,60.0,54.7722557505
30370,1,20.0,18.2574185835
30371,1,40.0,36.514837167
30374,1,28.2842712475,23.0940107676
30375,1,80.0,73.029674334
30377,0,100.0,91.2870929175
30379,0,80.0,73.029674334
30380,0,30.0,27.3861278753
30381,1,48.9897948557,48.9897948557
30382,0,70.0,63.9009650423
30383,1,90.0,82.1583836258
30385,1,30.0,27.3861278753
30387,1,80.0,73.029674334
30393,0,90.0,82.1583836258
30394,1,50.0,45.6435464588
30395,1,70.0,63.9009650423
30396,1,60.0,54.7722557505
30397,1,48.9897948557,46.1880215352
30401,1,60.0,54.7722557505
30404,1,20.0,18.2574185835
30405,1,40.0,40.0
30411,1,74.8331477355,73.029674334
30412,0,170.0,155.18805796
30418,1,70.0,63.9009650423
30419,1,10.0,9.12870929175
30420,0,90.0,82.1583836258
30422,0,160.0,146.059348668
30423,0,80.0,73.029674334
30424,0,60.0,54.7722557505
30426,0,30.0,27.3861278753
30428,1,20.0,18.2574185835
30430,1,20.0,18.2574185835
30431,0,70.0,63.9009650423
30433,0,30.0,27.3861278753
30438,1,10.0,9.12870929175
30439,1,28.2842712475,23.0940107676
30442,0,50.0,45.6435464588
30443,1,40.0,36.514837167
30444,1,28.2842712475,23.0940107676
30448,0,130.0,118.673220793
30449,1,80.0,73.029674334
30457,1,10.0,9.12870929175
30458,0,30.0,27.3861278753
30459,0,72.1110255093,67.8232998313
30463,1,70.0,63.9009650423
30465,1,30.0,27.3861278753
30466,0,90.0,82.1583836258
30467,1,60.0,54.7722557505
30468,1,80.0,73.029674334
30479,1,48.9897948557,36.514837167
30480,1,50.0,45.6435464588
30481,0,20.0,18.2574185835
30483,0,90.0,82.1583836258
30485,0,50.0,45.6435464588
30489,1,28.2842712475,23.0940107676
30492,0,72.1110255093,67.8232998313
30495,0,110.0,100.415802209
30502,1,80.0,73.029674334
30505,0,80.0,73.029674334
30506,0,48.9897948557,46.1880215352
30508,1,50.0,45.6435464588
30512,1,20.0,18.2574185835
30513,0,20.0,18.2574185835
30517,1,60.0,54.7722557505
30520,1,80.0,73.029674334
30522,1,90.0,82.1583836258
30525,0,90.0,82.1583836258
30527,1,60.0,54.7722557505
30528,1,56.5685424949,46.1880215352
30531,1,10.0,9.12870929175
30532,1,28.2842712475,28.2842712475
30534,0,20.0,18.2574185835
30536,1,90.0,82.1583836258
30537,0,160.0,146.059348668
30539,0,150.0,136.930639376
30543,1,20.0,18.2574185835
30544,1,63.2455532034,61.1010092661
30545,0,170.0,155.18805796
30546,0,70.0,63.9009650423
30547,1,40.0,40.0
30552,0,40.0,36.514837167
30555,1,50.0,45.6435464588
30556,1,40.0,40.0
30557,1,70.0,63.9009650423
30558,1,100.0,91.2870929175
30561,0,90.0,82.1583836258
30562,1,44.72135955,37.4165738677
30565,1,20.0,18.2574185835
30566,0,80.0,73.029674334
30567,0,63.2455532034,61.1010092661
30573,0,180.0,164.316767252
30574,0,70.0,63.9009650423
30575,0,100.0,91.2870929175
30576,1,90.0,82.1583836258
30578,1,20.0,18.2574185835
30584,0,40.0,36.514837167
30585,1,72.1110255093,67.8232998313
30587,0,90.0,82.1583836258
30588,0,50.0,45.6435464588
30595,0,100.0,91.2870929175
30596,0,120.0,109.544511501
30598,0,60.0,54.7722557505
30603,1,10.0,9.12870929175
30605,0,90.0,82.1583836258
30608,0,180.0,164.316767252
30610,1,30.0,27.3861278753
30611,1,74.8331477355,56.5685424949
30613,0,40.0,36.514837167
30617,0,110.0,100.415802209
30622,0,80.0,73.029674334
30628,1,80.0,73.029674334
30629,1,20.0,18.2574185835
30630,1,70.0,63.9009650423
30632,0,34.6410161514,24.4948974278
30639,0,150.0,136.930639376
30640,0,80.0,73.029674334
30644,1,40.0,36.514837167
30649,0,140.0,127.801930085
30654,1,90.0,82.1583836258
30656,0,50.0,45.6435464588
30657,0,60.0,54.7722557505
30658,1,40.0,36.514837167
30659,0,80.0,73.029674334
30660,0,50.0,45.6435464588
30666,0,150.0,136.930639376
30668,1,80.0,73.029674334
30669,0,180.0,164.316767252
30670,1,30.0,27.3861278753
30672,0,70.0,63.9009650423
30674,1,20.0,18.2574185835
30676,0,110.453610172,105.514611942
30677,0,140.0,127.801930085
30680,0,120.0,109.544511501
30684,1,40.0,36.514837167
30685,0,50.0,45.6435464588
30686,1,10.0,9.12870929175
30687,0,80.0,73.029674334
30688,1,30.0,27.3861278753
30689,1,80.0,73.029674334
30692,1,60.0,54.7722557505
30695,0,70.0,63.9009650423
30697,0,70.0,63.9009650423
30704,0,90.0,82.1583836258
30707,0,80.0,80.0
30712,1,70.0,63.9009650423
30713,1,30.0,27.3861278753
30714,1,40.0,36.514837167
30716,0,129.228479833,67.4536878162
30717,1,44.72135955,43.9696865276
30720,1,110.0,100.415802209
30721,0,70.0,63.9009650423
30722,1,40.0,36.514837167
30724,1,50.0,45.6435464588
30725,0,20.0,18.2574185835
30726,1,30.0,27.3861278753
30727,0,91.6515138991,91.2870929175
30728,0,82.4621125124,78.7400787401
30732,1,114.455231423,51.8009008931
30737,1,60.0,54.7722557505
30738,1,30.0,27.3861278753
30740,1,84.8528137424,78.3156008298
30744,0,69.2820323028,67.3300329224
30746,1,40.0,36.514837167
30748,0,93.8083151965,67.3300329224
30749,1,20.0,18.2574185835
30750,1,28.2842712475,28.2842712475
30751,1,20.0,18.2574185835
30752,0,140.356688476,96.3500562186
30754,1,80.0,73.029674334
30756,0,106.77078252,94.8683298051
30758,0,100.0,91.2870929175
30760,1,10.0,9.12870929175
30761,0,124.899959968,114.891252931
30762,0,44.72135955,43.9696865276
30763,1,50.0,45.6435464588
30765,0,90.0,82.1583836258
30767,1,150.0,136.930639376
30768,1,10.0,9.12870929175
30772,1,40.0,36.514837167
30774,1,50.0,45.6435464588
30775,1,30.0,27.3861278753
30776,1,30.0,27.3861278753
30777,1,50.0,45.6435464588
30778,0,20.0,18.2574185835
30786,0,94.8683298051,91.6515138991
30787,1,50.0,45.6435464588
30788,1,100.0,91.2870929175
30789,1,20.0,18.2574185835
30790,0,77.4596669241,77.0281333886
30793,1,126.491106407,124.09673646
30794,0,50.0,45.6435464588
30797,0,60.0,54.7722557505
30801,0,100.0,91.2870929175
30802,1,30.0,27.3861278753
30804,1,20.0,18.2574185835
30805,0,160.0,146.059348668
30807,1,100.0,91.2870929175
30808,1,50.0,45.6435464588
30809,1,10.0,9.12870929175
30810,1,140.0,127.801930085
30811,1,91.1043357914,59.0197706988
30813,0,50.0,45.6435464588
30814,1,143.527000944,118.039541398
30816,1,60.0,54.7722557505
30818,0,100.0,91.2870929175
30821,1,10.0,9.12870929175
30823,1,100.0,91.2870929175
30824,1,100.0,91.2870929175
30825,1,44.72135955,37.4165738677
30827,1,100.0,91.2870929175
30831,1,60.0,54.7722557505
30835,1,90.0,82.1583836258
30838,1,90.0,82.1583836258
30839,0,150.0,136.930639376
30841,1,50.0,45.6435464588
30843,1,10.0,9.12870929175
30845,1,66.3324958071,52.2812904712
30846,0,100.0,91.2870929175
30850,1,90.0,82.1583836258
30852,0,50.0,45.6435464588
30853,1,50.0,45.6435464588
30855,0,40.0,40.0
30856,1,30.0,27.3861278753
30859,1,20.0,18.2574185835
30864,0,70.0,63.9009650423
30866,1,100.0,91.2870929175
30877,0,110.0,100.415802209
30878,0,124.49899598,121.174804862
30879,0,133.416640641,132.413493774
30882,1,60.0,54.7722557505
30884,0,130.0,118.673220793
30885,1,90.0,82.1583836258
30886,1,66.3324958071,61.6441400297
30888,1,70.0,63.9009650423
30889,0,40.0,36.514837167
30890,1,80.0,73.029674334
30891,0,44.72135955,43.9696865276
30892,1,50.0,45.6435464588
30893,1,100.0,91.2870929175
30894,1,30.0,27.3861278753
30899,0,97.4679434481,97.3824077199
30903,0,80.0,73.029674334
30905,1,10.0,9.12870929175
30907,0,44.72135955,37.4165738677
30909,1,100.0,91.2870929175
30911,1,70.0,63.9009650423
30917,1,60.0,54.7722557505
30920,1,30.0,27.3861278753
30922,0,50.0,45.6435464588
30923,0,30.0,27.3861278753
30925,0,40.0,36.514837167
30927,0,30.0,27.3861278753
30928,1,60.0,54.7722557505
30930,1,30.0,27.3861278753
30931,1,50.0,45.6435464588
30932,0,100.0,91.2870929175
30933,0,40.0,36.514837167
30936,0,106.301458127,96.3500562186
30941,1,20.0,18.2574185835
30942,0,30.0,27.3861278753
30946,0,10.0,9.12870929175
30947,1,90.0,82.1583836258
30949,1,90.0,82.1583836258
30951,0,80.0,73.029674334
30953,0,30.0,27.3861278753
30954,0,109.087121146,109.010702838
30956,0,110.0,100.415802209
30958,1,60.0,59.4418483338
30967,0,20.0,18.2574185835
30971,1,77.4596669241,73.4846922835
30972,1,70.0,63.9009650423
30978,1,40.0,36.514837167
30980,1,90.0,82.1583836258
30982,0,40.0,36.514837167
30983,1,20.0,18.2574185835
30984,0,100.0,91.2870929175
30985,0,50.0,45.6435464588
30986,1,70.0,63.9009650423
30987,0,136.747943312,80.9320702812
30988,0,20.0,18.2574185835
30990,1,100.0,91.2870929175
30991,0,80.0,73.029674334
30992,1,60.0,54.7722557505
30995,1,80.0,73.029674334
30998,1,40.0,36.514837167
30999,1,40.0,36.514837167
31006,1,34.6410161514,24.4948974278
31007,0,50.0,45.6435464588
31008,1,50.0,45.6435464588
31009,1,34.6410161514,24.4948974278
31010,1,44.72135955,43.9696865276
31011,0,20.0,18.2574185835
31012,1,40.0,36.514837167
31017,1,10.0,9.12870929175
31021,0,140.0,127.801930085
31025,0,70.0,63.9009650423
31039,0,80.0,73.029674334
31042,0,34.6410161514,33.6650164612
31043,1,10.0,9.12870929175
31047,1,30.0,27.3861278753
31057,0,69.2820323028,67.3300329224
31058,1,48.9897948557,48.9897948557
31059,1,10.0,9.12870929175
31060,1,50.0,45.6435464588
31063,1,52.9150262213,33.6650164612
31067,1,10.0,9.12870929175
31068,1,44.72135955,37.4165738677
31071,1,30.0,27.3861278753
31072,0,69.2820323028,48.9897948557
31078,1,30.0,27.3861278753
31083,1,44.72135955,37.4165738677
31086,1,70.0,63.9009650423
31090,1,80.0,73.029674334
31092,1,56.5685424949,56.5685424949
31095,1,50.0,45.6435464588
31102,1,90.0,82.1583836258
31108,1,48.9897948557,46.1880215352
31109,0,56.5685424949,56.5685424949
31112,1,40.0,36.514837167
31115,1,10.0,9.12870929175
31119,1,150.0,136.930639376
31121,1,70.0,63.9009650423
31122,1,80.0,73.029674334
31123,1,90.0,82.1583836258
31125,0,70.0,63.9009650423
31127,0,70.0,63.9009650423
31129,1,30.0,27.3861278753
31130,1,20.0,18.2574185835
31131,0,140.0,127.801930085
31136,0,30.0,27.3861278753
31139,0,100.0,91.2870929175
31140,1,82.4621125124,71.6472842007
31142,1,90.0,82.1583836258
31143,1,40.0,36.514837167
31144,1,50.0,45.6435464588
31149,1,70.0,63.9009650423
31151,1,10.0,9.12870929175
31153,1,77.4596669241,73.4846922835
31154,0,90.0,82.1583836258
31157,1,50.0,45.6435464588
31159,1,20.0,18.2574185835
31160,1,10.0,9.12870929175
31161,1,30.0,27.3861278753
31162,1,63.2455532034,61.1010092661
31163,1,10.0,9.12870929175
31165,1,48.9897948557,48.9897948557
31167,1,100.0,91.2870929175
31170,1,20.0,18.2574185835
31173,1,60.0,54.7722557505
31180,1,40.0,36.514837167
31181,0,100.0,91.2870929175
31182,1,30.0,27.3861278753
31186,1,100.0,91.2870929175
31191,1,100.0,91.2870929175
31192,1,90.0,82.1583836258
31193,0,44.72135955,37.4165738677
31195,1,90.0,82.1583836258
31196,0,140.0,127.801930085
31198,0,60.0,54.7722557505
31202,0,130.0,118.673220793
31204,0,150.0,136.930639376
31206,0,100.0,91.2870929175
31208,1,50.0,45.6435464588
31210,0,50.0,45.6435464588
31211,1,90.0,82.1583836258
31216,1,40.0,36.514837167
31220,1,80.0,73.029674334
31222,1,70.0,63.9009650423
31226,0,110.0,100.415802209
31227,1,20.0,18.2574185835
31228,1,90.0,82.1583836258
31230,1,48.9897948557,48.9897948557
31231,0,70.0,63.9009650423
31232,1,111.355287257,83.6660026534
31233,1,10.0,9.12870929175
31234,1,100.0,91.2870929175
31236,0,100.0,91.2870929175
31237,1,70.0,63.9009650423
31238,0,160.0,146.059348668
31242,1,10.0,9.12870929175
31245,0,154.596248337,150.166574177
31246,1,28.2842712475,23.0940107676
31247,1,122.882057274,119.51290028
31249,0,106.301458127,99.7496867163
31255,1,60.0,43.9696865276
31256,1,80.0,73.029674334
31257,1,40.0,36.514837167
31258,1,90.0,82.1583836258
31259,0,120.0,109.544511501
31263,1,80.0,73.029674334
31264,0,60.0,54.7722557505
31265,1,90.0,82.1583836258
31266,0,70.0,63.9009650423
31267,1,90.0,82.1583836258
31270,0,50.0,45.6435464588
31271,0,94.3398113206,77.9957263787
31273,1,100.0,91.2870929175
31274,1,20.0,18.2574185835
31275,0,70.0,63.9009650423
31276,1,70.0,63.9009650423
31278,1,104.403065089,97.7241014285
31279,0,124.09673646,48.304589154
31285,0,56.5685424949,54.1602560309
31290,0,50.0,45.6435464588
31293,1,50.0,45.6435464588
31295,1,82.4621125124,71.6472842007
31300,0,136.014705087,132.978695035
31303,1,20.0,18.2574185835
31305,0,40.0,36.514837167
31306,0,95.3939201417,41.8330013267
31307,0,114.891252931,114.600756251
31308,0,60.0,54.7722557505
31311,0,40.0,36.514837167
31314,0,40.0,36.514837167
31316,1,50.0,45.6435464588
31317,1,40.0,36.514837167
31322,1,30.0,27.3861278753
31328,1,10.0,9.12870929175
31331,1,137.113092008,136.869767784
31334,0,10.0,9.12870929175
31335,0,130.0,118.673220793
31336,1,20.0,18.2574185835
31342,1,60.0,54.7722557505
31345,1,90.0,82.1583836258
31347,1,40.0,36.514837167
31348,1,52.9150262213,52.2812904712
31349,0,130.0,118.673220793
31350,1,30.0,27.3861278753
31352,0,80.0,73.029674334
31353,0,180.0,164.316767252
31354,1,30.0,27.3861278753
31355,1,44.72135955,37.4165738677
31358,0,122.474487139,115.470053838
31359,1,10.0,9.12870929175
31361,0,128.452325787,116.975780969
31362,1,10.0,9.12870929175
31363,1,10.0,9.12870929175
31364,1,88.3176086633,48.9897948557
31365,0,119.582607431,97.3824077199
31366,0,143.178210633,135.953423397
31367,1,60.0,54.7722557505
31368,1,50.0,45.6435464588
31372,1,60.0,54.7722557505
31373,1,10.0,9.12870929175
31374,1,30.0,27.3861278753
31375,0,99.4987437107,92.4662100445
31376,1,82.4621125124,78.7400787401
31377,1,30.0,27.3861278753
31378,1,28.2842712475,28.2842712475
31380,1,50.0,45.6435464588
31381,0,120.0,109.544511501
31383,1,83.6660026534,52.2812904712
31387,0,80.0,73.029674334
31388,1,20.0,18.2574185835
31389,0,160.0,146.059348668
31390,0,52.9150262213,52.2812904712
31391,1,110.0,100.415802209
31399,0,90.0,82.1583836258
31401,1,10.0,9.12870929175
31402,0,80.0,73.029674334
31404,1,44.72135955,37.4165738677
31405,1,90.0,82.1583836258
31407,1,90.0,82.1583836258
31408,0,95.3939201417,88.0340843083
31411,0,100.0,91.2870929175
31412,1,70.0,63.9009650423
31415,1,20.0,18.2574185835
31418,0,20.0,18.2574185835
31420,1,70.0,63.9009650423
31421,0,80.0,73.029674334
31423,1,80.0,73.029674334
31425,1,70.0,63.9009650423
31427,0,128.840987267,119.163752878
31431,1,63.2455532034,40.0
31435,0,40.0,36.514837167
31436,0,90.0,82.1583836258
31437,1,20.0,18.2574185835
31443,0,140.0,127.801930085
31445,1,10.0,9.12870929175
31446,0,90.0,82.1583836258
31448,1,90.0,82.1583836258
31450,1,132.287565553,131.719398723
31451,1,34.6410161514,33.6650164612
31455,1,40.0,36.514837167
31457,1,28.2842712475,28.2842712475
31458,1,60.0,54.7722557505
31460,1,70.0,63.9009650423
31461,1,40.0,36.514837167
31462,1,30.0,27.3861278753
31465,1,100.0,91.2870929175
31468,1,80.0,73.029674334
31469,1,30.0,27.3861278753
31471,1,110.0,100.415802209
31476,1,102.46950766,101.734949747
31477,0,70.0,63.9009650423
31480,1,90.0,82.1583836258
31481,1,50.0,45.6435464588
31482,0,82.4621125124,82.0568908339
31483,1,56.5685424949,54.1602560309
31484,0,70.0,63.9009650423
31485,1,40.0,36.514837167
31488,0,110.0,100.415802209
31489,1,30.0,27.3861278753
31490,1,40.0,36.514837167
31494,1,50.0,45.6435464588
31495,1,82.4621125124,82.0568908339
31498,1,34.6410161514,33.6650164612
31502,1,69.2820323028,69.2820323028
31503,1,80.0,73.029674334
31506,1,56.5685424949,54.1602560309
31510,1,44.72135955,37.4165738677
31511,0,80.0,73.029674334
31512,1,90.0,82.1583836258
31514,0,80.0,73.029674334
31515,0,80.0,73.029674334
31519,1,72.1110255093,43.9696865276
31522,1,30.0,27.3861278753
31524,1,90.0,82.1583836258
31528,0,130.0,118.673220793
31529,1,100.0,91.2870929175
31531,1,120.0,109.544511501
31534,1,50.0,45.6435464588
31536,0,170.0,155.18805796
31537,1,50.0,45.6435464588
31540,1,20.0,18.2574185835
31541,0,145.602197786,99.6661092515
31542,1,10.0,9.12870929175
31543,1,30.0,27.3861278753
31546,0,120.415945788,108.089469114
31552,1,66.3324958071,65.8280588604
31555,1,52.9150262213,52.2812904712
31556,0,80.0,73.029674334
31559,1,30.0,27.3861278753
31560,1,30.0,27.3861278753
31563,0,60.0,54.7722557505
31565,0,124.899959968,123.827837473
31567,0,128.840987267,111.05554166
31569,1,50.0,45.6435464588
31572,0,190.0,173.445476543
31573,0,140.0,127.801930085
31574,1,10.0,9.12870929175
31575,0,153.297097168,152.807067899
31576,0,100.0,91.2870929175
31577,0,124.09673646,123.827837473
31578,0,52.9150262213,46.9041575982
31580,0,180.0,164.316767252
31581,1,40.0,36.514837167
31582,1,52.9150262213,52.2812904712
31586,1,10.0,9.12870929175
31588,0,128.452325787,120.346721324
31589,0,56.5685424949,54.1602560309
31590,0,110.0,100.415802209
31591,1,50.0,45.6435464588
31593,0,126.491106407,112.842072532
31600,1,140.0,127.801930085
31609,0,56.5685424949,46.1880215352
31611,0,120.0,109.544511501
31612,1,60.0,54.7722557505
31613,1,90.0,82.1583836258
31615,0,140.0,127.801930085
31616,0,77.4596669241,52.2812904712
31617,1,40.0,36.514837167
31618,1,60.0,54.7722557505
31619,0,108.627804912,105.830052443
31620,0,40.0,36.514837167
31621,0,82.4621125124,71.6472842007
31622,0,130.0,118.673220793
31624,1,70.0,63.9009650423
31626,0,70.0,63.9009650423
31627,0,56.5685424949,46.1880215352
31628,0,138.202749611,119.51290028
31629,1,100.0,91.2870929175
31630,0,60.0,54.7722557505
31633,1,133.790881603,122.814222846
31634,0,136.747943312,133.728580839
31636,1,60.0,54.7722557505
31637,1,98.9949493661,66.3324958071
31640,1,80.0,73.029674334
31644,1,20.0,18.2574185835
31646,1,30.0,27.3861278753
31649,0,100.498756211,100.415802209
31650,0,40.0,36.514837167
31651,0,100.0,91.2870929175
31654,1,50.0,45.6435464588
31658,1,30.0,27.3861278753
31659,0,90.0,82.1583836258
31661,1,40.0,36.514837167
31662,1,50.0,45.6435464588
31663,1,109.087121146,55.5277708299
31665,1,10.0,9.12870929175
31666,0,90.0,82.1583836258
31670,1,140.0,127.801930085
31677,0,122.474487139,122.202018532
31678,1,50.0,45.6435464588
31679,0,10.0,9.12870929175
31680,0,114.891252931,112.249721603
31683,0,82.4621125124,75.718777944
31684,1,52.9150262213,46.9041575982
31685,0,44.72135955,43.9696865276
31687,1,82.4621125124,71.6472842007
31689,0,104.880884817,104.562580942
31690,1,130.384048104,129.35738608
31694,0,82.4621125124,78.7400787401
31696,1,56.5685424949,56.5685424949
31697,0,128.452325787,108.089469114
31698,0,69.2820323028,48.9897948557
31699,1,107.703296143,106.458129484
31700,0,137.840487521,136.869767784
31701,1,69.2820323028,69.2820323028
31702,0,59.160797831,59.0197706988
31703,1,92.736184955,86.7947771086
31704,0,72.1110255093,71.6472842007
31705,0,134.907375632,92.736184955
31706,1,76.1577310586,72.1110255093
31709,0,69.2820323028,48.9897948557
31711,1,88.3176086633,84.8528137424
31713,1,28.2842712475,23.0940107676
